"moth","wb","trial","lax_count","lba_count","lsa_count","ldvm_count","ldlm_count","rdlm_count","rdvm_count","rsa_count","rba_count","rax_count","lax1","lax2","lax3","lax4","lba1","lba2","lba3","lba4","lba5","lsa1","lsa2","lsa3","lsa4","ldvm1","ldvm2","ldvm3","ldvm4","ldlm1","ldlm2","rdlm1","rdlm2","rdvm1","rdvm2","rdvm3","rsa1","rsa2","rsa3","rsa4","rba1","rba2","rba3","rba4","rax1","rax2","rax3","rax4"
"2024_11_07",7733,"post",3,1,0,4,1,1,1,1,3,1,-0.05707882388755343,0.3242009132420091,0.6415525114155252,NA,-0.14383863619663453,NA,NA,NA,NA,NA,NA,NA,NA,0.136986301369863,0.3949771689497717,0.7146118721461188,0.908675799086758,0.3242009132420091,NA,0.3105022831050228,NA,0.6438356164383562,NA,NA,0.4360730593607306,NA,NA,NA,-0.08904296526458337,0.14840182648401826,0.4885844748858447,NA,0.6301369863013698,NA,NA,NA
"2024_11_07",7734,"post",3,1,2,3,1,1,1,1,2,1,-0.1379954999669115,0.35351089588377727,0.6852300242130751,NA,-0.14525842101780168,NA,NA,NA,NA,0.0847457627118644,0.36319612590799033,NA,NA,0.2106537530266344,0.6029055690072639,0.8232445520581114,NA,0.34624697336561744,NA,0.33171912832929784,NA,0.6561743341404358,NA,NA,0.46973365617433416,NA,NA,NA,0.014527845036319613,0.513317191283293,NA,NA,0.6440677966101694,NA,NA,NA
"2024_11_07",7735,"post",4,1,0,2,1,1,1,1,3,1,-0.08676995372489757,0.319634703196347,0.5570776255707762,0.7968036529680366,-0.09362021322949474,NA,NA,NA,NA,NA,NA,NA,NA,0.07990867579908675,0.7442922374429224,NA,NA,0.3789954337899543,NA,0.363013698630137,NA,0.6894977168949772,NA,NA,0.5296803652968036,NA,NA,NA,0.0547945205479452,0.3333333333333333,0.5662100456621004,NA,0.678082191780822,NA,NA,NA
"2024_11_07",7736,"post",2,1,2,3,1,1,1,1,3,1,0.37554585152838427,0.6572052401746725,NA,NA,-0.07861043960963378,NA,NA,NA,NA,0.12008733624454149,0.3799126637554585,NA,NA,0.2685589519650655,0.5109170305676856,0.8122270742358079,NA,0.3558951965065502,NA,0.34279475982532753,NA,0.6572052401746725,NA,NA,0.4650655021834061,NA,NA,NA,0.03056768558951965,0.28602620087336245,0.5786026200873362,NA,0.6462882096069869,NA,NA,NA
"2024_11_07",7737,"post",4,1,2,3,1,1,1,1,3,1,-0.14115259241035727,0.18588235294117647,0.47294117647058825,0.7741176470588236,-0.15291530844455387,NA,NA,NA,NA,0.18588235294117647,0.4447058823529412,NA,NA,0.2964705882352941,0.6258823529411764,0.9482352941176471,NA,0.33176470588235296,NA,0.31529411764705884,NA,0.6588235294117647,NA,NA,0.43058823529411766,NA,NA,NA,-0.1952610861676611,0.08470588235294117,0.48470588235294115,NA,0.6447058823529411,NA,NA,NA
"2024_11_07",7738,"post",2,1,2,3,1,1,1,1,3,1,0.35764705882352943,0.6729411764705883,NA,NA,-0.11999999999999997,NA,NA,NA,NA,0.13647058823529412,0.38823529411764707,NA,NA,0.26823529411764707,0.611764705882353,0.8658823529411764,NA,0.35764705882352943,NA,0.34352941176470586,NA,0.6635294117647059,NA,NA,0.4964705882352941,NA,NA,NA,-0.14588235294117646,0.11058823529411765,0.48705882352941177,NA,0.6494117647058824,NA,NA,NA
"2024_11_07",7739,"post",3,1,1,4,1,1,1,1,3,1,-0.011063498246980885,0.3584070796460177,0.6393805309734514,NA,-0.12391118036618615,NA,NA,NA,NA,0.15265486725663716,NA,NA,NA,0.035398230088495575,0.3274336283185841,0.5287610619469026,0.8097345132743363,0.3473451327433628,NA,0.33185840707964603,NA,0.6504424778761062,NA,NA,0.5088495575221239,NA,NA,NA,-0.16816517335410983,0.17035398230088494,0.47123893805309736,NA,0.6393805309734514,NA,NA,NA
"2024_11_07",7740,"post",3,1,2,3,1,1,1,1,2,1,-0.1444837083088637,0.3463302752293578,0.6513761467889908,NA,-0.15365727709037882,NA,NA,NA,NA,0.12614678899082568,0.3738532110091743,NA,NA,0.20642201834862386,0.5068807339449541,0.8142201834862385,NA,0.33715596330275227,NA,0.3211009174311927,NA,0.6513761467889908,NA,NA,0.5344036697247706,NA,NA,NA,-0.011466960976893937,0.32798165137614677,NA,NA,0.6422018348623854,NA,NA,NA
"2024_11_07",7741,"post",3,1,2,2,1,1,1,1,2,1,-0.057339449541284476,0.33715596330275227,0.6467889908256881,NA,-0.14678899082568814,NA,NA,NA,NA,0.09174311926605505,0.3555045871559633,NA,NA,0.5206422018348624,0.805045871559633,NA,NA,0.33256880733944955,NA,0.31880733944954126,NA,0.6559633027522935,NA,NA,0.47706422018348627,NA,NA,NA,-0.020642201834862484,0.2798165137614679,NA,NA,0.6376146788990825,NA,NA,NA
"2024_11_07",7742,"post",3,1,1,3,1,1,1,1,3,1,-0.12217574088263933,0.3438914027149321,0.6357466063348416,NA,-0.1538509329633235,NA,NA,NA,NA,0.1085972850678733,NA,NA,NA,0.30995475113122173,0.6085972850678733,0.8280542986425339,NA,0.334841628959276,NA,0.3212669683257919,NA,0.6425339366515838,NA,NA,0.5135746606334841,NA,NA,NA,-0.13348830948288368,0.1244343891402715,0.4276018099547511,NA,0.6244343891402715,NA,NA,NA
"2024_11_07",7743,"post",3,1,1,3,1,1,1,1,2,1,-0.06378033730974914,0.33940774487471526,0.6469248291571754,NA,-0.154895104895105,NA,NA,NA,NA,0.13439635535307518,NA,NA,NA,0.3439635535307517,0.5216400911161732,0.8405466970387244,NA,0.33940774487471526,NA,0.32574031890660593,NA,0.6583143507972665,NA,NA,0.4624145785876993,NA,NA,NA,-0.025056561085972925,0.4533029612756264,NA,NA,0.6492027334851936,NA,NA,NA
"2024_11_07",7744,"post",4,1,0,3,1,1,1,1,3,1,-0.12843835844935697,0.26376146788990823,0.5252293577981652,0.7729357798165137,-0.15596086383136198,NA,NA,NA,NA,NA,NA,NA,NA,0.27293577981651373,0.6169724770642202,0.8600917431192661,NA,0.3394495412844037,NA,0.3256880733944954,NA,0.6467889908256881,NA,NA,0.5298165137614679,NA,NA,NA,-0.14908023748586072,0.22935779816513763,0.46559633027522934,NA,0.6376146788990825,NA,NA,NA
"2024_11_07",7745,"post",2,1,0,2,1,1,1,1,3,1,0.3439635535307517,0.6446469248291572,NA,NA,-0.1366763969974979,NA,NA,NA,NA,NA,NA,NA,NA,0.5125284738041003,0.8200455580865603,NA,NA,0.3416856492027335,NA,0.32801822323462415,NA,0.6514806378132119,NA,NA,0.5375854214123007,NA,NA,NA,-0.09795141784820681,0.2505694760820046,0.5261958997722096,NA,0.642369020501139,NA,NA,NA
"2024_11_07",7746,"post",3,1,0,2,1,1,1,1,3,1,-0.1255701246880204,0.2648401826484018,0.5251141552511416,NA,-0.13241940421645804,NA,NA,NA,NA,NA,NA,NA,NA,0.636986301369863,0.8538812785388128,NA,NA,0.3356164383561644,NA,0.3264840182648402,NA,0.6552511415525114,NA,NA,0.4497716894977169,NA,NA,NA,-0.09588991339812483,0.1415525114155251,0.45662100456621,NA,0.6484018264840182,NA,NA,NA
"2024_11_07",7747,"post",3,1,0,3,1,1,1,0,3,1,-0.1317031251589021,0.33705357142857145,0.6339285714285714,NA,-0.13839989423477855,NA,NA,NA,NA,NA,NA,NA,NA,0.265625,0.6205357142857143,0.8549107142857143,NA,0.33705357142857145,NA,0.32589285714285715,NA,0.6473214285714286,NA,NA,NA,NA,NA,NA,-0.04018061445525832,0.27455357142857145,0.5267857142857143,NA,0.640625,NA,NA,NA
"2024_11_07",7748,"post",3,1,0,3,1,1,1,0,3,1,-0.13635811467444117,0.3386363636363636,0.6386363636363637,NA,-0.1454486556527374,NA,NA,NA,NA,NA,NA,NA,NA,0.31363636363636366,0.6295454545454545,0.9659090909090909,NA,0.3386363636363636,NA,0.325,NA,0.6613636363636364,NA,NA,NA,NA,NA,NA,-0.043180069646906405,0.2318181818181818,0.5159090909090909,NA,0.6477272727272727,NA,NA,NA
"2024_11_07",7749,"post",3,1,0,3,1,1,1,0,3,1,-0.117523129525342,0.3392461197339246,0.647450110864745,NA,-0.124175382139984,NA,NA,NA,NA,NA,NA,NA,NA,0.2838137472283814,0.614190687361419,0.835920177383592,NA,0.3392461197339246,NA,0.328159645232816,NA,0.6452328159645233,NA,NA,NA,NA,NA,NA,-0.051000603378921934,0.24833702882483372,0.516629711751663,NA,0.6341463414634146,NA,NA,NA
"2024_11_07",7750,"post",3,1,0,4,1,1,1,1,3,1,-0.11308203991130822,0.3259423503325942,0.6274944567627494,NA,-0.11973392461197337,NA,NA,NA,NA,NA,NA,NA,NA,0.082039911308204,0.34146341463414637,0.6097560975609756,0.835920177383592,0.328159645232816,NA,0.3148558758314856,NA,0.6430155210643016,NA,NA,0.5454545454545454,NA,NA,NA,-0.031042128603104163,0.270509977827051,0.5099778270509978,NA,0.6319290465631929,NA,NA,NA
"2024_11_07",7751,"post",3,1,2,4,1,1,1,1,3,1,-0.16035476718403538,0.3136792452830189,0.6226415094339622,NA,-0.16978740054780228,NA,NA,NA,NA,0.16981132075471697,0.4410377358490566,NA,NA,0.07547169811320754,0.3632075471698113,0.7169811320754716,0.9504716981132075,0.3160377358490566,NA,0.3018867924528302,NA,0.625,NA,NA,0.5613207547169812,NA,NA,NA,-0.12969870875179335,0.10849056603773585,0.5330188679245284,NA,0.6132075471698113,NA,NA,NA
"2024_11_07",7752,"post",3,1,1,3,1,1,2,1,3,1,-0.1310422797299637,0.33793103448275863,0.5862068965517241,NA,-0.13793924182101433,NA,NA,NA,NA,0.08505747126436781,NA,NA,NA,0.18160919540229886,0.42298850574712643,0.7379310344827587,NA,0.34022988505747126,NA,0.32413793103448274,NA,0.3057471264367816,0.6528735632183909,NA,0.503448275862069,NA,NA,NA,-0.11724835554786218,0.18850574712643678,0.5333333333333333,NA,0.6436781609195402,NA,NA,NA
"2024_11_07",7753,"post",3,1,2,3,1,1,1,1,3,1,-0.12350601950209726,0.3586698337292161,0.669833729216152,NA,-0.10688020918450727,NA,NA,NA,NA,0.0855106888361045,0.3681710213776722,NA,NA,0.2589073634204275,0.5106888361045131,0.838479809976247,NA,0.3586698337292161,NA,0.342042755344418,NA,0.6745843230403801,NA,NA,0.48931116389548696,NA,NA,NA,-0.05462766247208142,0.1828978622327791,0.4750593824228028,NA,0.66270783847981,NA,NA,NA
"2024_11_07",7754,"post",4,1,1,3,1,1,1,1,3,1,-0.07425002199348996,0.2853828306264501,0.531322505800464,0.7981438515081206,-0.08121096155537959,NA,NA,NA,NA,0.10672853828306264,NA,NA,NA,0.3503480278422274,0.5475638051044084,0.8491879350348028,NA,0.3665893271461717,NA,0.35266821345707655,NA,0.6821345707656613,NA,NA,0.48259860788863107,NA,NA,NA,-0.0881719011172692,0.2111368909512761,0.5498839907192575,NA,0.6705336426914154,NA,NA,NA
"2024_11_07",7755,"post",2,1,2,3,1,1,1,1,3,1,0.35944700460829493,0.6612903225806451,NA,NA,-0.10829666373309872,NA,NA,NA,NA,0.11059907834101383,0.3709677419354839,NA,NA,0.2834101382488479,0.5253456221198156,0.836405529953917,NA,0.35944700460829493,NA,0.3456221198156682,NA,0.6612903225806451,NA,NA,0.5253456221198156,NA,NA,NA,-0.07142971437715027,0.2119815668202765,0.5023041474654378,NA,0.6474654377880185,NA,NA,NA
"2024_11_07",7756,"post",3,1,2,3,1,1,1,1,3,1,-0.101616088683132,0.3510392609699769,0.6558891454965358,NA,-0.10854445836607272,NA,NA,NA,NA,0.07390300230946882,0.34872979214780603,NA,NA,0.27713625866050806,0.5011547344110855,0.8429561200923787,NA,0.34872979214780603,NA,0.3348729792147806,NA,0.6697459584295612,NA,NA,0.5658198614318707,NA,NA,NA,-0.10392554524411225,0.18013856812933027,0.4295612009237875,NA,0.6558891454965358,NA,NA,NA
"2024_11_07",7757,"post",3,1,0,3,1,1,1,1,3,1,-0.08545034642032334,0.3556581986143187,0.648960739030023,NA,-0.09699769053117781,NA,NA,NA,NA,NA,NA,NA,NA,0.17782909930715934,0.4457274826789838,0.74364896073903,NA,0.3579676674364896,NA,0.3441108545034642,NA,0.6697459584295612,NA,NA,0.4064665127020785,NA,NA,NA,-0.0415704387990762,0.36027713625866054,0.7713625866050808,NA,0.6581986143187067,NA,NA,NA
"2024_11_07",7758,"post",3,1,2,3,1,1,1,1,2,1,-0.0892467335252617,0.3501144164759725,0.6544622425629291,NA,-0.09611186687335885,NA,NA,NA,NA,0.11441647597254005,0.3684210526315789,NA,NA,0.2036613272311213,0.5354691075514875,0.8375286041189931,NA,0.34782608695652173,NA,0.3318077803203661,NA,0.6704805491990846,NA,NA,0.4302059496567506,NA,NA,NA,0.013729977116704805,0.4782608695652174,NA,NA,0.6590389016018307,NA,NA,NA
"2024_11_07",7759,"post",3,1,0,3,1,1,1,1,3,1,-0.120089845933206,0.3672055427251732,0.648960739030023,NA,-0.12932752638960657,NA,NA,NA,NA,NA,NA,NA,NA,0.3418013856812933,0.5635103926096998,0.836027713625866,NA,0.3418013856812933,NA,0.3279445727482679,NA,0.6651270207852193,NA,NA,0.5265588914549654,NA,NA,NA,-0.07390144365120369,0.21709006928406466,0.5381062355658198,NA,0.6558891454965358,NA,NA,NA
"2024_11_07",7760,"post",3,1,0,2,1,1,1,1,3,1,-0.09132660308174687,0.3515981735159817,0.6552511415525114,NA,-0.10045926338992149,NA,NA,NA,NA,NA,NA,NA,NA,0.541095890410959,0.8515981735159818,NA,NA,0.3493150684931507,NA,0.3378995433789954,NA,0.6712328767123288,NA,NA,0.4657534246575342,NA,NA,NA,-0.10274242846696503,0.19863013698630136,0.4771689497716895,NA,0.6598173515981736,NA,NA,NA
"2024_11_07",7761,"post",2,1,0,2,1,1,1,1,3,1,0.3493150684931507,0.6438356164383562,NA,NA,-0.14383561643835616,NA,NA,NA,NA,NA,NA,NA,NA,0.6232876712328768,0.8584474885844748,NA,NA,0.3401826484018265,NA,0.3287671232876712,NA,0.6506849315068494,NA,NA,0.4794520547945205,NA,NA,NA,-0.1917808219178082,0.2237442922374429,0.4954337899543379,NA,0.6438356164383562,NA,NA,NA
"2024_11_07",7762,"post",3,1,0,2,1,1,1,1,3,1,-0.12954679588730467,0.33181818181818185,0.6363636363636364,NA,-0.13636504830242605,NA,NA,NA,NA,NA,NA,NA,NA,0.6363636363636364,0.9090909090909091,NA,NA,0.33636363636363636,NA,0.32272727272727275,NA,0.6590909090909091,NA,NA,0.5045454545454545,NA,NA,NA,-0.11363754025202173,0.12954545454545455,0.5204545454545455,NA,0.6477272727272727,NA,NA,NA
"2024_11_07",7763,"post",3,1,0,2,1,1,1,1,3,1,-0.08045767306088418,0.3310344827586207,0.6298850574712643,NA,-0.17240929941618005,NA,NA,NA,NA,NA,NA,NA,NA,0.6114942528735632,0.9701149425287356,NA,NA,0.3333333333333333,NA,0.3195402298850575,NA,0.6413793103448275,NA,NA,0.4827586206896552,NA,NA,NA,-0.13103106755629684,0.22988505747126436,0.4850574712643678,NA,0.632183908045977,NA,NA,NA
"2024_11_07",7764,"post",3,1,1,4,1,1,1,1,3,1,-0.11467950235408605,0.3577981651376147,0.6536697247706422,NA,-0.12156027249533127,NA,NA,NA,NA,0.3394495412844037,NA,NA,NA,0.17889908256880735,0.41743119266055045,0.7614678899082569,0.9655963302752294,0.34174311926605505,NA,0.32798165137614677,NA,0.6743119266055045,NA,NA,0.49311926605504586,NA,NA,NA,-0.07110129145953331,0.21330275229357798,0.4954128440366973,NA,0.6605504587155964,NA,NA,NA
"2024_11_07",7765,"post",3,1,1,3,1,1,1,1,3,1,-0.10755205060533693,0.33867276887871856,0.6384439359267735,NA,-0.11441707511206066,NA,NA,NA,NA,0.3318077803203661,NA,NA,NA,0.2288329519450801,0.5217391304347826,0.8375286041189931,NA,0.34096109839816935,NA,0.32723112128146453,NA,0.6636155606407322,NA,NA,0.4691075514874142,NA,NA,NA,-0.15789556365464377,0.09382151029748284,0.4897025171624714,NA,0.6498855835240275,NA,NA,NA
"2024_11_07",7766,"post",3,1,1,4,1,1,1,1,3,1,-0.11474796295900253,0.351288056206089,0.6744730679156908,NA,-0.12177334844628834,NA,NA,NA,NA,0.3793911007025761,NA,NA,NA,0.20140515222482436,0.45433255269320844,0.7845433255269321,0.9836065573770492,0.351288056206089,NA,0.3372365339578454,NA,0.6932084309133489,NA,NA,0.5081967213114754,NA,NA,NA,-0.12177334844628834,0.15690866510538642,0.47306791569086654,NA,0.6814988290398126,NA,NA,NA
"2024_11_07",7767,"post",3,1,1,3,1,1,1,1,3,1,-0.087160166989105,0.37155963302752293,0.658256880733945,NA,-0.09404123280403423,NA,NA,NA,NA,0.3738532110091743,NA,NA,NA,0.30045871559633025,0.5711009174311926,0.8188073394495413,NA,0.3738532110091743,NA,0.36009174311926606,NA,0.7018348623853211,NA,NA,0.5068807339449541,NA,NA,NA,-0.087160166989105,0.2798165137614679,0.573394495412844,NA,0.6903669724770642,NA,NA,NA
"2024_11_07",7768,"post",3,1,0,2,1,1,1,1,3,1,-0.04889236965764152,0.37333333333333335,0.6622222222222223,NA,-0.0577818914135763,NA,NA,NA,NA,NA,NA,NA,NA,0.44222222222222224,0.6622222222222223,NA,NA,0.3466666666666667,NA,0.3622222222222222,NA,0.6977777777777778,NA,NA,0.44,NA,NA,NA,-0.1044518806322341,0.14,0.5066666666666667,NA,0.6844444444444444,NA,NA,NA
"2024_11_07",7769,"post",3,1,1,3,1,1,1,1,3,1,-0.09049410584399296,0.43665158371040724,0.6402714932126696,NA,-0.09954351642839225,NA,NA,NA,NA,0.38009049773755654,NA,NA,NA,0.2850678733031674,0.5203619909502263,0.8416289592760181,NA,0.3574660633484163,NA,0.3416289592760181,NA,0.669683257918552,NA,NA,0.42081447963800905,NA,NA,NA,-0.10406822172059196,0.12217194570135746,0.5,NA,0.6606334841628959,NA,NA,NA
"2024_11_07",7770,"post",3,1,0,2,1,1,1,1,3,1,-0.11479657942472143,0.3487858719646799,0.6335540838852097,NA,-0.12362708553431533,NA,NA,NA,NA,NA,NA,NA,NA,0.6467991169977925,0.9426048565121413,NA,NA,0.33995584988962474,NA,0.32671081677704195,NA,0.6777041942604857,NA,NA,0.4194260485651214,NA,NA,NA,-0.09713556720553349,0.1986754966887417,0.5320088300220751,NA,0.6644591611479028,NA,NA,NA
"2024_11_07",7771,"post",4,1,0,2,1,1,1,1,3,1,-0.13751219261769088,0.15151515151515152,0.4195804195804196,0.7785547785547785,-0.14450433800503118,NA,NA,NA,NA,NA,NA,NA,NA,0.5174825174825175,0.8391608391608392,NA,NA,0.337995337995338,NA,0.32634032634032634,NA,0.6666666666666666,NA,NA,0.4568764568764569,NA,NA,NA,-0.10488218081010311,0.1282051282051282,0.49417249417249415,NA,0.655011655011655,NA,NA,NA
"2024_11_07",7772,"post",3,1,0,3,1,1,1,1,3,1,-0.03357089481491397,0.2541966426858513,0.5755395683453237,NA,-0.11510021079399071,NA,NA,NA,NA,NA,NA,NA,NA,0.17266187050359713,0.47961630695443647,0.7553956834532374,NA,0.33093525179856115,NA,0.31654676258992803,NA,0.6666666666666666,NA,NA,0.4580335731414868,NA,NA,NA,-0.11270228973578247,0.18465227817745802,0.45323741007194246,NA,0.6546762589928058,NA,NA,NA
"2024_11_07",7773,"post",3,1,2,2,1,1,1,1,3,1,-0.11921724756117437,0.340632603406326,0.6131386861313869,NA,-0.1289492677702498,NA,NA,NA,NA,0.26034063260340634,0.5060827250608273,NA,NA,0.0535279805352798,0.6982968369829684,NA,NA,0.36739659367396593,NA,0.36009732360097324,NA,0.7299270072992701,NA,NA,0.35766423357664234,NA,NA,NA,-0.10218621219529242,0.19708029197080293,0.5888077858880778,NA,0.7177615571776156,NA,NA,NA
"2024_11_07",7774,"post",3,1,0,3,1,1,1,1,3,1,-0.1775872140835644,0.308411214953271,0.572429906542056,NA,-0.06542686834657639,NA,NA,NA,NA,NA,NA,NA,NA,0.102803738317757,0.6822429906542056,0.9626168224299065,NA,0.3855140186915888,NA,0.37149532710280375,NA,0.7149532710280374,NA,NA,0.4742990654205608,NA,NA,NA,0.0,0.26635514018691586,0.5233644859813084,NA,0.6261682242990654,NA,NA,NA
"2024_11_07",7775,"post",4,1,2,2,1,1,1,1,4,1,-0.07621452258925884,0.16628175519630484,0.4457274826789838,0.6997690531177829,-0.08545264653947202,NA,NA,NA,NA,0.14087759815242495,0.4341801385681293,NA,NA,0.6581986143187067,0.9607390300230947,NA,NA,0.371824480369515,NA,0.3625866050808314,NA,0.6928406466512702,NA,NA,0.41570438799076215,NA,NA,NA,-0.1408813902407511,0.15011547344110854,0.47575057736720555,0.7806004618937644,0.6789838337182448,NA,NA,NA
"2024_11_07",7776,"post",3,1,0,3,1,1,1,1,2,1,-0.018956207448173334,0.3578199052132701,0.6753554502369669,NA,-0.10662866689597554,NA,NA,NA,NA,NA,NA,NA,NA,0.20853080568720378,0.44549763033175355,0.7393364928909952,NA,0.36018957345971564,NA,0.3459715639810427,NA,0.6753554502369669,NA,NA,0.4218009478672986,NA,NA,NA,0.07109004739336493,0.509478672985782,NA,NA,0.6587677725118484,NA,NA,NA
"2024_11_07",7777,"post",3,1,2,3,1,1,1,1,3,1,-0.04255342931234918,0.37115839243498816,0.6808510638297872,NA,-0.14420884378073853,NA,NA,NA,NA,0.1347517730496454,0.3900709219858156,NA,NA,0.2860520094562648,0.4988179669030733,0.8605200945626478,NA,0.375886524822695,NA,0.35933806146572106,NA,0.6926713947990544,NA,NA,0.43498817966903075,NA,NA,NA,-0.11347581149959747,0.19621749408983452,0.5342789598108747,NA,0.6784869976359338,NA,NA,NA
"2024_11_07",7778,"post",3,1,1,3,1,1,1,1,3,1,-0.040000443956092646,0.36705882352941177,0.6847058823529412,NA,-0.047059345830697236,NA,NA,NA,NA,0.12941176470588237,NA,NA,NA,0.21411764705882352,0.45647058823529413,0.7670588235294118,NA,0.36705882352941177,NA,0.35058823529411764,NA,0.6941176470588235,NA,NA,0.44,NA,NA,NA,-0.05882418228837167,0.2164705882352941,0.5176470588235295,NA,0.68,NA,NA,NA
"2024_11_07",7779,"post",3,1,0,3,1,1,1,1,3,1,-0.004640522875817014,0.37587006960556846,0.5870069605568445,NA,-0.09745098039215697,NA,NA,NA,NA,NA,NA,NA,NA,0.2088167053364269,0.5730858468677494,0.8747099767981439,NA,0.37587006960556846,NA,0.35730858468677495,NA,0.7192575406032483,NA,NA,0.4222737819025522,NA,NA,NA,-0.1670588235294117,0.1136890951276102,0.4918793503480278,NA,0.7053364269141531,NA,NA,NA
"2024_11_07",7780,"post",3,1,0,3,1,1,1,1,3,1,-0.1007003924799965,0.30210772833723654,0.5620608899297423,NA,-0.11006787085022884,NA,NA,NA,NA,NA,NA,NA,NA,0.12646370023419204,0.47306791569086654,0.7704918032786885,NA,0.3770491803278688,NA,0.36533957845433257,NA,0.7002341920374707,NA,NA,0.5105386416861827,NA,NA,NA,-0.08196543573953212,0.2388758782201405,0.531615925058548,NA,0.6861826697892272,NA,NA,NA
"2024_11_07",7781,"post",3,1,1,2,1,1,1,1,3,1,-0.07243030193849866,0.36682242990654207,0.7032710280373832,NA,-0.07943968599706294,NA,NA,NA,NA,0.2383177570093458,NA,NA,NA,0.6565420560747663,0.8808411214953271,NA,NA,0.3644859813084112,NA,0.35046728971962615,NA,0.6939252336448598,NA,NA,0.4252336448598131,NA,NA,NA,-0.08878553140848225,0.19626168224299065,0.5467289719626168,NA,0.677570093457944,NA,NA,NA
"2024_11_07",7782,"post",3,2,1,3,1,1,1,1,4,1,-0.014117414768987752,0.3835294117647059,0.6941176470588235,NA,-0.11058641569040414,0.38588235294117645,NA,NA,NA,0.46352941176470586,NA,NA,NA,0.20941176470588235,0.5670588235294117,0.8776470588235294,NA,0.3764705882352941,NA,0.36,NA,0.6941176470588235,NA,NA,0.4588235294117647,NA,NA,NA,-0.11058641569040414,0.13411764705882354,0.4823529411764706,0.7482352941176471,0.68,NA,NA,NA
"2024_11_07",7783,"post",3,1,0,4,1,1,1,1,3,1,-0.06775812422871252,0.4369158878504673,0.6121495327102804,NA,-0.1168243521184698,NA,NA,NA,NA,NA,NA,NA,NA,0.13317757009345793,0.3691588785046729,0.6565420560747663,0.8761682242990654,0.3691588785046729,NA,0.35514018691588783,NA,0.6915887850467289,NA,NA,0.3808411214953271,NA,NA,NA,-0.014018922254216434,0.32009345794392524,0.5911214953271028,NA,0.677570093457944,NA,NA,NA
"2024_11_07",7784,"post",3,1,1,3,1,1,1,1,3,1,-0.08428738317757013,0.35079726651480636,0.5854214123006833,NA,-0.09112149532710277,NA,NA,NA,NA,0.44646924829157175,NA,NA,NA,0.23234624145785876,0.5193621867881549,0.8291571753986332,NA,0.3530751708428246,NA,0.33940774487471526,NA,0.6651480637813212,NA,NA,0.43735763097949887,NA,NA,NA,-0.018224299065420554,0.275626423690205,0.5785876993166287,NA,0.5671981776765376,NA,NA,NA
"2024_11_07",7785,"post",3,1,0,3,1,1,1,1,3,1,-0.1076432116820068,0.35167464114832536,0.5454545454545454,NA,-0.1172114971648517,NA,NA,NA,NA,NA,NA,NA,NA,0.28708133971291866,0.5598086124401914,0.8492822966507177,NA,0.35167464114832536,NA,0.3397129186602871,NA,0.6818181818181818,NA,NA,0.4688995215311005,NA,NA,NA,-0.06937006975062666,0.26555023923444976,0.5574162679425837,NA,0.6674641148325359,NA,NA,NA
"2024_11_07",7786,"post",3,1,1,4,1,1,1,1,3,1,-0.0820139190952588,0.37813211845102507,0.6993166287015945,NA,-0.088848412353197,NA,NA,NA,NA,0.38724373576309795,NA,NA,NA,0.15945330296127563,0.47380410022779046,0.683371298405467,0.9772209567198178,0.3735763097949886,NA,0.35990888382687924,NA,0.7129840546697038,NA,NA,0.5034168564920274,NA,NA,NA,-0.088848412353197,0.14350797266514806,0.4715261958997722,NA,0.7038724373576309,NA,NA,NA
"2024_11_07",7787,"post",3,1,2,3,1,1,1,1,3,1,-0.00451476533481083,0.3611738148984199,0.6862302483069977,NA,-0.08126577602659603,NA,NA,NA,NA,0.11963882618510158,0.3544018058690745,NA,NA,0.22121896162528218,0.5237020316027088,0.8442437923250564,NA,0.3611738148984199,NA,0.3476297968397291,NA,0.6749435665914221,NA,NA,0.4469525959367946,NA,NA,NA,-0.06546409735475804,0.17832957110609482,0.5711060948081265,NA,0.5620767494356659,NA,NA,NA
"2024_11_07",7788,"post",3,1,2,3,1,1,1,1,3,1,0.2757009345794392,0.5887850467289719,0.7990654205607477,NA,-0.10746815261487945,NA,NA,NA,NA,0.06074766355140187,0.308411214953271,NA,NA,0.18691588785046728,0.4953271028037383,0.8481308411214953,NA,0.3644859813084112,NA,0.34813084112149534,NA,0.6892523364485982,NA,NA,0.48130841121495327,NA,NA,NA,-0.08877803911663947,0.1939252336448598,0.46261682242990654,NA,0.5911214953271028,NA,NA,NA
"2024_11_07",7789,"post",2,1,2,2,1,1,1,1,3,1,0.3657957244655582,0.6912114014251781,NA,NA,-0.09738339903441559,NA,NA,NA,NA,0.0688836104513064,0.3681710213776722,NA,NA,0.5415676959619953,0.8622327790973872,NA,NA,0.3681710213776722,NA,0.3515439429928741,NA,0.672209026128266,NA,NA,0.4323040380047506,NA,NA,NA,-0.09500819417991757,0.22565320665083136,0.47743467933491684,NA,0.66270783847981,NA,NA,NA
"2024_11_07",7790,"post",3,1,0,3,1,1,1,1,3,1,-0.1018963067783,0.3222748815165877,0.5592417061611374,NA,-0.12796280386112088,NA,NA,NA,NA,NA,NA,NA,NA,0.1848341232227488,0.44786729857819907,0.7796208530805687,NA,0.3791469194312796,NA,0.36255924170616116,NA,0.7203791469194313,NA,NA,0.43364928909952605,NA,NA,NA,-0.028436178635804586,0.2985781990521327,0.5521327014218009,NA,0.7037914691943128,NA,NA,NA
